Brawler_1,Brawler_2,Weight
BULL,OLLIE,4
BULL,OTIS,1
BULL,PAM,1
BULL,PEARL,2
BULL,PENNY,9
BULL,PIPER,4
BULL,POCO,11
BULL,R-T,3
BULL,RICO,57
BULL,ROSA,6
BULL,RUFFS,4
BULL,SAM,2
BULL,SANDY,9
BULL,SHADE,8
BULL,SHELLY,7
BULL,SPIKE,19
BULL,SPROUT,3
BULL,SQUEAK,12
BULL,STU,17
BULL,SURGE,15
BULL,TARA,25
BULL,TICK,16
BULL,WILLOW,3
BUSTER,BUZZ,7
BUSTER,BYRON,2
BUSTER,CARL,9
BUSTER,CHARLIE,7
BUSTER,CHESTER,7
BUSTER,CHUCK,1
BUSTER,CLANCY,1
BUSTER,COLETTE,11
BUSTER,COLT,16
BUSTER,CORDELIUS,14
BUSTER,CROW,6
BUSTER,DARRYL,7
BUSTER,DOUG,13
BUSTER,DRACO,8
BUSTER,DYNAMIKE,9
BUSTER,EDGAR,16
BUSTER,EL PRIMO,16
BUSTER,EMZ,7
BUSTER,FANG,8
BUSTER,FINX,1
BUSTER,FRANK,9
BUSTER,GALE,4
BUSTER,GENE,2
BUSTER,GRAY,4
BUSTER,GRIFF,4
BUSTER,GROM,9
BUSTER,GUS,14
BUSTER,HANK,1
BUSTER,JACKY,9
BUSTER,JAE-YONG,23
BUSTER,JANET,5
BUSTER,JESSIE,4
BUSTER,KAZE,6
BUSTER,KENJI,5
BUSTER,KIT,23
BUSTER,LARRY & LAWRIE,3
BUSTER,LEON,9
BUSTER,LILY,13
BUSTER,LOLA,1
BUSTER,LOU,5
BUSTER,LUMI,3
BUSTER,MAISIE,2
BUSTER,MANDY,16
BUSTER,MAX,3
BUSTER,MEEPLE,1
BUSTER,MEG,6
BUSTER,MELODIE,15
BUSTER,MICO,1
BUSTER,MOE,5
BUSTER,MORTIS,24
BUSTER,MR. P,6
BUSTER,NANI,1
BUSTER,NITA,2
BUSTER,OTIS,9
BUSTER,PAM,1
BUSTER,PEARL,1
BUSTER,PENNY,2
BUSTER,PIPER,8
BUSTER,POCO,8
BUSTER,RICO,26
BUSTER,ROSA,1
BUSTER,RUFFS,1
BUSTER,SAM,1
BUSTER,SANDY,8
BUSTER,SHADE,5
BUSTER,SHELLY,2
BUSTER,SPIKE,5
BUSTER,SPROUT,2
BUSTER,SQUEAK,9
BUSTER,STU,5
BUSTER,SURGE,11
BUSTER,TARA,7
BUSTER,TICK,10
BUSTER,WILLOW,1
BUZZ,BYRON,9
BUZZ,CARL,13
BUZZ,CHARLIE,14
BUZZ,CHESTER,16
BUZZ,CHUCK,2
BUZZ,CLANCY,9
BUZZ,COLETTE,42
BUZZ,COLT,33
BUZZ,CORDELIUS,26
BUZZ,CROW,14
BUZZ,DARRYL,13
BUZZ,DOUG,6
BUZZ,DRACO,8
BUZZ,DYNAMIKE,29
BUZZ,EDGAR,40
BUZZ,EL PRIMO,37
BUZZ,EMZ,9
BUZZ,EVE,1
BUZZ,FANG,34
BUZZ,FINX,2
BUZZ,FRANK,27
BUZZ,GALE,6
BUZZ,GENE,12
BUZZ,GRAY,5
BUZZ,GRIFF,8
BUZZ,GROM,14
BUZZ,GUS,8
BUZZ,HANK,10
BUZZ,JACKY,13
BUZZ,JAE-YONG,9
BUZZ,JANET,5
BUZZ,JESSIE,9
BUZZ,JUJU,3
BUZZ,KAZE,13
BUZZ,KENJI,18
BUZZ,KIT,21
BUZZ,LARRY & LAWRIE,6
BUZZ,LEON,18
BUZZ,LILY,17
BUZZ,LOLA,2
BUZZ,LOU,6
BUZZ,LUMI,5
BUZZ,MAISIE,9
BUZZ,MANDY,20
BUZZ,MAX,11
BUZZ,MEEPLE,3
BUZZ,MEG,10
BUZZ,MELODIE,5
BUZZ,MICO,5
BUZZ,MOE,8
BUZZ,MORTIS,121
BUZZ,MR. P,11
BUZZ,NANI,5
BUZZ,NITA,11
BUZZ,OLLIE,3
BUZZ,OTIS,1
BUZZ,PEARL,4
BUZZ,PENNY,7
BUZZ,PIPER,24
BUZZ,POCO,6
BUZZ,R-T,3
BUZZ,RICO,36
BUZZ,ROSA,2
BUZZ,RUFFS,4
BUZZ,SAM,1
BUZZ,SANDY,8
BUZZ,SHADE,8
BUZZ,SHELLY,9
BUZZ,SPIKE,21
BUZZ,SPROUT,7
BUZZ,SQUEAK,12
BUZZ,STU,23
BUZZ,SURGE,16
BUZZ,TARA,14
BUZZ,TICK,38
BUZZ,WILLOW,4
BYRON,CARL,10
BYRON,CHARLIE,3
BYRON,CHESTER,13
BYRON,CHUCK,4
BYRON,COLETTE,76
BYRON,COLT,36
BYRON,CORDELIUS,7
BYRON,CROW,21
BYRON,DARRYL,11
BYRON,DOUG,6
BYRON,DRACO,2
BYRON,DYNAMIKE,32
BYRON,EDGAR,44
BYRON,EL PRIMO,9
BYRON,EMZ,11
BYRON,EVE,3
BYRON,FANG,20
BYRON,FRANK,12
BYRON,GALE,6
BYRON,GENE,11
BYRON,GRAY,12
BYRON,GRIFF,8
BYRON,GROM,27
BYRON,GUS,19
BYRON,HANK,5
BYRON,JAE-YONG,7
BYRON,JANET,4
BYRON,JESSIE,17
BYRON,JUJU,2
BYRON,KAZE,15
BYRON,KENJI,10
BYRON,KIT,20
BYRON,LARRY & LAWRIE,6
BYRON,LEON,27
BYRON,LILY,17
BYRON,LOLA,5
BYRON,LOU,2
BYRON,MAISIE,7
BYRON,MANDY,75
BYRON,MAX,6
BYRON,MEEPLE,10
BYRON,MEG,8
BYRON,MELODIE,2
BYRON,MICO,13
BYRON,MOE,4
BYRON,MORTIS,45
BYRON,MR. P,16
BYRON,NANI,13
BYRON,NITA,5
BYRON,OLLIE,6
BYRON,PAM,2
BYRON,PEARL,6
BYRON,PENNY,6
BYRON,PIPER,77
BYRON,POCO,11
BYRON,R-T,1
BYRON,RICO,17
BYRON,ROSA,1
BYRON,RUFFS,7
BYRON,SAM,1
BYRON,SANDY,8
BYRON,SHADE,2
BYRON,SHELLY,7
BYRON,SPIKE,21
BYRON,SPROUT,6
BYRON,SQUEAK,26
BYRON,STU,3
BYRON,SURGE,11
BYRON,TARA,8
BYRON,TICK,38
BYRON,WILLOW,3
CARL,CHARLIE,43
CARL,CHESTER,14
CARL,CHUCK,3
CARL,CLANCY,5
CARL,COLETTE,30
CARL,COLT,45
CARL,CORDELIUS,23
CARL,CROW,15
CARL,DARRYL,16
CARL,DOUG,3
CARL,DRACO,36
CARL,DYNAMIKE,35
CARL,EDGAR,39
CARL,EL PRIMO,6
CARL,EMZ,26
CARL,FANG,24
CARL,FINX,2
CARL,FRANK,20
CARL,GALE,6
CARL,GENE,6
CARL,GRAY,14
CARL,GRIFF,26
CARL,GROM,16
CARL,GUS,18
CARL,HANK,5
CARL,JACKY,15
CARL,JAE-YONG,19
CARL,JANET,5
CARL,JESSIE,16
CARL,JUJU,2
CARL,KAZE,43
CARL,KENJI,19
CARL,KIT,17
CARL,LARRY & LAWRIE,2
CARL,LEON,9
CARL,LILY,17
CARL,LOLA,2
CARL,LOU,3
CARL,LUMI,11
CARL,MAISIE,32
CARL,MANDY,20
CARL,MAX,11
CARL,MEEPLE,2
CARL,MEG,6
CARL,MELODIE,12
CARL,MICO,9
CARL,MOE,2
CARL,MORTIS,122
CARL,MR. P,7
CARL,NANI,7
CARL,NITA,17
CARL,OLLIE,5
CARL,OTIS,2
CARL,PAM,6
CARL,PEARL,5
CARL,PENNY,15
CARL,PIPER,24
CARL,POCO,9
CARL,R-T,8
CARL,RICO,35
CARL,ROSA,1
CARL,RUFFS,2
CARL,SAM,2
CARL,SANDY,14
CARL,SHADE,10
CARL,SHELLY,6
CARL,SPIKE,31
CARL,SPROUT,17
CARL,SQUEAK,13
CARL,STU,22
CARL,SURGE,19
CARL,TARA,34
CARL,TICK,36
CARL,WILLOW,9
CHARLIE,CHESTER,7
CHARLIE,CHUCK,1
CHARLIE,CLANCY,2
CHARLIE,COLETTE,11
CHARLIE,COLT,17
CHARLIE,CORDELIUS,21
CHARLIE,CROW,9
CHARLIE,DARRYL,4
CHARLIE,DOUG,7
CHARLIE,DRACO,34
CHARLIE,DYNAMIKE,30
CHARLIE,EDGAR,19
CHARLIE,EL PRIMO,8
CHARLIE,EMZ,6
CHARLIE,FANG,19
CHARLIE,FINX,1
CHARLIE,FRANK,3
CHARLIE,GALE,4
CHARLIE,GENE,6
CHARLIE,GRAY,6
CHARLIE,GRIFF,7
CHARLIE,GROM,12
CHARLIE,GUS,8
CHARLIE,HANK,3
CHARLIE,JACKY,10
CHARLIE,JAE-YONG,34
CHARLIE,JANET,2
CHARLIE,JESSIE,8
CHARLIE,JUJU,2
CHARLIE,KAZE,8
CHARLIE,KENJI,9
CHARLIE,KIT,13
CHARLIE,LARRY & LAWRIE,7
CHARLIE,LEON,8
CHARLIE,LILY,9
CHARLIE,LOLA,2
CHARLIE,LOU,1
CHARLIE,LUMI,7
CHARLIE,MAISIE,10
CHARLIE,MANDY,10
CHARLIE,MAX,2
CHARLIE,MEEPLE,10
CHARLIE,MEG,5
CHARLIE,MELODIE,7
CHARLIE,MICO,3
CHARLIE,MOE,2
CHARLIE,MORTIS,31
CHARLIE,MR. P,7
CHARLIE,NANI,2
CHARLIE,NITA,6
CHARLIE,OLLIE,2
CHARLIE,OTIS,4
CHARLIE,PEARL,1
CHARLIE,PENNY,3
CHARLIE,PIPER,9
CHARLIE,POCO,7
CHARLIE,R-T,2
CHARLIE,RICO,7
CHARLIE,ROSA,1
CHARLIE,RUFFS,2
CHARLIE,SAM,3
CHARLIE,SANDY,6
CHARLIE,SHADE,5
CHARLIE,SHELLY,4
CHARLIE,SPIKE,32
CHARLIE,SPROUT,1
CHARLIE,SQUEAK,8
CHARLIE,STU,13
CHARLIE,SURGE,9
CHARLIE,TARA,12
CHARLIE,TICK,4
CHARLIE,WILLOW,5
CHESTER,CHUCK,2
CHESTER,CLANCY,17
CHESTER,COLETTE,42
CHESTER,COLT,44
CHESTER,CORDELIUS,34
CHESTER,CROW,19
CHESTER,DARRYL,10
CHESTER,DOUG,12
CHESTER,DRACO,9
CHESTER,DYNAMIKE,33
CHESTER,EDGAR,37
CHESTER,EL PRIMO,18
CHESTER,EMZ,20
CHESTER,EVE,3
CHESTER,FANG,24
CHESTER,FRANK,30
CHESTER,GALE,8
CHESTER,GENE,13
CHESTER,GRAY,8
CHESTER,GRIFF,20
CHESTER,GROM,18
CHESTER,GUS,13
CHESTER,JACKY,13
CHESTER,JAE-YONG,8
CHESTER,JANET,3
CHESTER,JESSIE,13
CHESTER,JUJU,1
CHESTER,KAZE,25
CHESTER,KENJI,27
CHESTER,KIT,20
CHESTER,LARRY & LAWRIE,4
CHESTER,LEON,8
CHESTER,LILY,19
CHESTER,LOLA,9
CHESTER,LOU,7
CHESTER,MAISIE,14
CHESTER,MANDY,39
CHESTER,MAX,10
CHESTER,MEEPLE,2
CHESTER,MEG,13
CHESTER,MELODIE,8
CHESTER,MICO,13
CHESTER,MOE,9
CHESTER,MORTIS,81
CHESTER,MR. P,9
CHESTER,NANI,4
CHESTER,NITA,7
CHESTER,OLLIE,4
CHESTER,OTIS,1
CHESTER,PAM,5
CHESTER,PEARL,3
CHESTER,PENNY,5
CHESTER,PIPER,22
CHESTER,POCO,18
CHESTER,R-T,9
CHESTER,RICO,35
CHESTER,ROSA,3
CHESTER,RUFFS,2
CHESTER,SAM,2
CHESTER,SANDY,12
CHESTER,SHADE,12
CHESTER,SHELLY,8
CHESTER,SPIKE,38
CHESTER,SPROUT,9
CHESTER,SQUEAK,14
CHESTER,STU,23
CHESTER,SURGE,10
CHESTER,TARA,13
CHESTER,TICK,31
CHESTER,WILLOW,7
CHUCK,CLANCY,2
CHUCK,COLETTE,6
CHUCK,COLT,17
CHUCK,CORDELIUS,5
CHUCK,CROW,8
CHUCK,DARRYL,2
CHUCK,DOUG,25
CHUCK,DYNAMIKE,17
CHUCK,EDGAR,18
CHUCK,EL PRIMO,1
CHUCK,EMZ,10
CHUCK,EVE,1
CHUCK,FANG,5
CHUCK,FINX,1
CHUCK,FRANK,6
CHUCK,GENE,1
CHUCK,GRAY,8
CHUCK,GRIFF,5
CHUCK,GROM,3
CHUCK,GUS,1
CHUCK,HANK,3
CHUCK,JACKY,2
CHUCK,JAE-YONG,3
CHUCK,JANET,4
CHUCK,JESSIE,16
CHUCK,KAZE,5
CHUCK,KENJI,4
CHUCK,KIT,4
CHUCK,LARRY & LAWRIE,4
CHUCK,LEON,3
CHUCK,LILY,8
CHUCK,LOU,5
CHUCK,LUMI,4
CHUCK,MANDY,18
CHUCK,MAX,4
CHUCK,MEEPLE,2
CHUCK,MEG,1
CHUCK,MELODIE,4
CHUCK,MICO,15
CHUCK,MOE,1
CHUCK,MORTIS,2
CHUCK,NANI,1
CHUCK,NITA,11
CHUCK,OLLIE,2
CHUCK,PAM,2
CHUCK,PENNY,6
CHUCK,PIPER,10
CHUCK,POCO,2
CHUCK,R-T,1
CHUCK,RICO,11
CHUCK,SAM,1
CHUCK,SANDY,3
CHUCK,SHADE,3
CHUCK,SHELLY,2
CHUCK,SPIKE,9
CHUCK,SPROUT,2
CHUCK,SQUEAK,6
CHUCK,STU,5
CHUCK,SURGE,1
CHUCK,TICK,9
CLANCY,COLETTE,8
CLANCY,COLT,10
CLANCY,CORDELIUS,16
CLANCY,CROW,10
CLANCY,DARRYL,1
CLANCY,DOUG,2
CLANCY,DRACO,1
CLANCY,DYNAMIKE,8
CLANCY,EDGAR,14
CLANCY,EL PRIMO,10
CLANCY,EMZ,4
CLANCY,EVE,2
CLANCY,FANG,8
CLANCY,FRANK,11
CLANCY,GALE,5
CLANCY,GENE,3
CLANCY,GRAY,6
CLANCY,GRIFF,15
CLANCY,GROM,7
CLANCY,GUS,3
CLANCY,HANK,2
CLANCY,JACKY,6
CLANCY,JAE-YONG,1
CLANCY,JANET,3
CLANCY,JESSIE,4
CLANCY,JUJU,1
CLANCY,KAZE,10
CLANCY,KENJI,8
CLANCY,KIT,8
CLANCY,LARRY & LAWRIE,2
CLANCY,LEON,6
CLANCY,LILY,7
CLANCY,LOLA,2
CLANCY,LUMI,6
CLANCY,MAISIE,2
CLANCY,MANDY,4
CLANCY,MAX,4
CLANCY,MEEPLE,1
CLANCY,MEG,3
CLANCY,MELODIE,3
CLANCY,MICO,2
CLANCY,MOE,2
CLANCY,MORTIS,52
CLANCY,MR. P,4
CLANCY,NANI,1
CLANCY,NITA,5
CLANCY,OTIS,1
CLANCY,PAM,1
CLANCY,PEARL,4
CLANCY,PENNY,2
CLANCY,PIPER,8
CLANCY,POCO,3
CLANCY,R-T,1
CLANCY,RICO,15
CLANCY,ROSA,1
CLANCY,RUFFS,1
CLANCY,SANDY,10
CLANCY,SHADE,6
CLANCY,SHELLY,2
CLANCY,SPIKE,6
CLANCY,SQUEAK,3
CLANCY,STU,10
CLANCY,SURGE,1
CLANCY,TARA,5
CLANCY,TICK,13
CLANCY,WILLOW,2
COLETTE,COLETTE,36
COLETTE,COLT,127
COLETTE,CORDELIUS,21
COLETTE,CROW,93
COLETTE,DARRYL,23
COLETTE,DOUG,27
COLETTE,DRACO,9
COLETTE,DYNAMIKE,174
COLETTE,EDGAR,290
COLETTE,EL PRIMO,47
COLETTE,EMZ,88
COLETTE,EVE,15
COLETTE,FANG,95
COLETTE,FINX,11
COLETTE,FRANK,74
COLETTE,GALE,26
COLETTE,GENE,23
COLETTE,GRAY,26
COLETTE,GRIFF,49
COLETTE,GROM,110
COLETTE,GUS,29
COLETTE,HANK,22
COLETTE,JACKY,11
COLETTE,JAE-YONG,15
COLETTE,JANET,13
COLETTE,JESSIE,51
COLETTE,JUJU,12
COLETTE,KAZE,30
COLETTE,KENJI,41
COLETTE,KIT,61
COLETTE,LARRY & LAWRIE,25
COLETTE,LEON,100
COLETTE,LILY,61
COLETTE,LOLA,15
COLETTE,LOU,12
COLETTE,LUMI,14
COLETTE,MAISIE,36
COLETTE,MANDY,276
COLETTE,MAX,33
COLETTE,MEEPLE,22
COLETTE,MEG,14
COLETTE,MELODIE,16
COLETTE,MICO,35
COLETTE,MOE,11
COLETTE,MORTIS,134
COLETTE,MR. P,52
COLETTE,NANI,31
COLETTE,NITA,27
COLETTE,OLLIE,10
COLETTE,OTIS,11
COLETTE,PAM,15
COLETTE,PEARL,17
COLETTE,PENNY,48
COLETTE,PIPER,238
COLETTE,POCO,47
COLETTE,R-T,15
COLETTE,RICO,86
COLETTE,ROSA,21
COLETTE,RUFFS,16
COLETTE,SAM,2
COLETTE,SANDY,29
COLETTE,SHADE,14
COLETTE,SHELLY,45
COLETTE,SPIKE,98
COLETTE,SPROUT,17
COLETTE,SQUEAK,132
COLETTE,STU,26
COLETTE,SURGE,45
COLETTE,TARA,39
COLETTE,TICK,192
COLETTE,WILLOW,21
COLT,COLT,2
COLT,CORDELIUS,32
COLT,CROW,54
COLT,DARRYL,48
COLT,DOUG,21
COLT,DRACO,40
COLT,DYNAMIKE,129
COLT,EDGAR,140
COLT,EL PRIMO,34
COLT,EMZ,58
COLT,EVE,9
COLT,FANG,87
COLT,FINX,5
COLT,FRANK,50
COLT,GALE,15
COLT,GENE,16
COLT,GRAY,22
COLT,GRIFF,42
COLT,GROM,36
COLT,GUS,21
COLT,HANK,20
COLT,JACKY,23
COLT,JAE-YONG,7
COLT,JANET,7
COLT,JESSIE,31
COLT,JUJU,7
COLT,KAZE,37
COLT,KENJI,40
COLT,KIT,79
COLT,LARRY & LAWRIE,11
COLT,LEON,45
COLT,LILY,29
COLT,LOLA,7
COLT,LOU,10
COLT,LUMI,47
COLT,MAISIE,19
COLT,MANDY,90
COLT,MAX,22
COLT,MEEPLE,8
COLT,MEG,7
COLT,MELODIE,17
COLT,MICO,22
COLT,MOE,11
COLT,MORTIS,257
COLT,MR. P,13
COLT,NANI,14
COLT,NITA,39
COLT,OLLIE,4
COLT,OTIS,5
COLT,PAM,10
COLT,PEARL,7
COLT,PENNY,31
COLT,PIPER,86
COLT,POCO,32
COLT,R-T,3
COLT,RICO,87
COLT,ROSA,3
COLT,RUFFS,9
COLT,SAM,9
COLT,SANDY,21
COLT,SHADE,13
COLT,SHELLY,18
COLT,SPIKE,50
COLT,SPROUT,10
COLT,SQUEAK,27
COLT,STU,57
COLT,SURGE,48
COLT,TARA,45
COLT,TICK,72
COLT,WILLOW,11
CORDELIUS,CROW,29
CORDELIUS,DARRYL,14
CORDELIUS,DOUG,12
CORDELIUS,DRACO,20
CORDELIUS,DYNAMIKE,49
CORDELIUS,EDGAR,45
CORDELIUS,EL PRIMO,16
CORDELIUS,EMZ,31
CORDELIUS,FANG,39
CORDELIUS,FINX,4
CORDELIUS,FRANK,35
CORDELIUS,GALE,16
CORDELIUS,GENE,4
CORDELIUS,GRAY,4
CORDELIUS,GRIFF,28
CORDELIUS,GROM,14
CORDELIUS,GUS,18
CORDELIUS,HANK,9
CORDELIUS,JACKY,16
CORDELIUS,JAE-YONG,2
CORDELIUS,JANET,16
CORDELIUS,JESSIE,14
CORDELIUS,JUJU,3
CORDELIUS,KAZE,12
CORDELIUS,KENJI,50
CORDELIUS,KIT,32
CORDELIUS,LARRY & LAWRIE,5
CORDELIUS,LEON,8
CORDELIUS,LILY,26
CORDELIUS,LOLA,21
CORDELIUS,LOU,9
CORDELIUS,LUMI,9
CORDELIUS,MAISIE,30
CORDELIUS,MANDY,27
CORDELIUS,MAX,9
CORDELIUS,MEEPLE,5
CORDELIUS,MEG,9
CORDELIUS,MELODIE,7
CORDELIUS,MICO,16
CORDELIUS,MOE,3
CORDELIUS,MORTIS,125
CORDELIUS,MR. P,9
CORDELIUS,NANI,5
CORDELIUS,NITA,11
CORDELIUS,OLLIE,3
CORDELIUS,OTIS,1
CORDELIUS,PAM,2
CORDELIUS,PEARL,3
CORDELIUS,PENNY,12
CORDELIUS,PIPER,18
CORDELIUS,POCO,5
CORDELIUS,R-T,6
CORDELIUS,RICO,27
CORDELIUS,ROSA,4
CORDELIUS,RUFFS,1
CORDELIUS,SAM,5
CORDELIUS,SANDY,12
CORDELIUS,SHADE,17
CORDELIUS,SHELLY,11
CORDELIUS,SPIKE,18
CORDELIUS,SPROUT,4
CORDELIUS,SQUEAK,20
CORDELIUS,STU,58
CORDELIUS,SURGE,21
CORDELIUS,TARA,19
CORDELIUS,TICK,37
CORDELIUS,WILLOW,8
CROW,CROW,3
CROW,DARRYL,15
CROW,DOUG,5
CROW,DRACO,14
CROW,DYNAMIKE,93
CROW,EDGAR,120
CROW,EL PRIMO,15
CROW,EMZ,44
CROW,EVE,4
CROW,FANG,46
CROW,FINX,3
CROW,FRANK,16
CROW,GALE,9
CROW,GENE,13
CROW,GRAY,18
CROW,GRIFF,22
CROW,GROM,37
CROW,GUS,26
CROW,HANK,22
CROW,JACKY,5
CROW,JAE-YONG,7
CROW,JANET,10
CROW,JESSIE,29
CROW,JUJU,6
CROW,KAZE,20
CROW,KENJI,40
CROW,KIT,36
CROW,LARRY & LAWRIE,7
CROW,LEON,38
CROW,LILY,24
CROW,LOLA,6
CROW,LOU,5
CROW,LUMI,11
CROW,MAISIE,17
CROW,MANDY,86
CROW,MAX,8
CROW,MEEPLE,6
CROW,MEG,10
CROW,MELODIE,4
CROW,MICO,14
CROW,MOE,2
CROW,MORTIS,108
CROW,MR. P,12
CROW,NANI,9
CROW,NITA,11
CROW,OLLIE,2
CROW,OTIS,3
CROW,PAM,4
CROW,PEARL,10
CROW,PENNY,14
CROW,PIPER,81
CROW,POCO,23
CROW,R-T,8
CROW,RICO,46
CROW,ROSA,6
CROW,RUFFS,5
CROW,SAM,9
CROW,SANDY,19
CROW,SHADE,14
CROW,SHELLY,12
CROW,SPIKE,42
CROW,SPROUT,9
CROW,SQUEAK,50
CROW,STU,32
CROW,SURGE,28
CROW,TARA,31
CROW,TICK,78
CROW,WILLOW,6
DARRYL,DOUG,8
DARRYL,DRACO,5
DARRYL,DYNAMIKE,29
DARRYL,EDGAR,49
DARRYL,EL PRIMO,12
DARRYL,EMZ,28
DARRYL,EVE,3
DARRYL,FANG,26
DARRYL,FINX,3
DARRYL,FRANK,24
DARRYL,GALE,2
DARRYL,GENE,6
DARRYL,GRAY,22
DARRYL,GRIFF,36
DARRYL,GROM,18
DARRYL,GUS,19
DARRYL,HANK,2
DARRYL,JACKY,10
DARRYL,JAE-YONG,14
DARRYL,JANET,2
DARRYL,JESSIE,14
DARRYL,JUJU,1
DARRYL,KAZE,14
DARRYL,KENJI,21
DARRYL,KIT,45
DARRYL,LARRY & LAWRIE,4
DARRYL,LEON,15
DARRYL,LILY,13
DARRYL,LOLA,1
DARRYL,LOU,5
DARRYL,LUMI,5
DARRYL,MAISIE,6
DARRYL,MANDY,24
DARRYL,MAX,5
DARRYL,MEEPLE,5
DARRYL,MEG,4
DARRYL,MELODIE,6
DARRYL,MICO,7
DARRYL,MOE,2
DARRYL,MORTIS,88
DARRYL,MR. P,3
DARRYL,NANI,7
DARRYL,NITA,12
DARRYL,OLLIE,9
DARRYL,PEARL,2
DARRYL,PENNY,9
DARRYL,PIPER,18
DARRYL,POCO,15
DARRYL,R-T,3
DARRYL,RICO,42
DARRYL,ROSA,1
DARRYL,RUFFS,3
DARRYL,SAM,5
DARRYL,SANDY,13
DARRYL,SHADE,13
DARRYL,SHELLY,8
DARRYL,SPIKE,30
DARRYL,SPROUT,4
DARRYL,SQUEAK,17
DARRYL,STU,27
DARRYL,SURGE,31
DARRYL,TARA,9
DARRYL,TICK,37
DARRYL,WILLOW,16
DOUG,DRACO,5
DOUG,DYNAMIKE,27
DOUG,EDGAR,17
DOUG,EL PRIMO,13
DOUG,EMZ,4
DOUG,FANG,14
DOUG,FINX,1
DOUG,FRANK,20
DOUG,GALE,2
DOUG,GENE,10
DOUG,GRAY,11
DOUG,GRIFF,8
DOUG,GROM,3
DOUG,GUS,6
DOUG,HANK,3
DOUG,JACKY,13
DOUG,JAE-YONG,2
DOUG,JANET,10
DOUG,JESSIE,4
DOUG,JUJU,3
DOUG,KAZE,9
DOUG,KENJI,11
DOUG,KIT,20
DOUG,LARRY & LAWRIE,2
DOUG,LEON,23
DOUG,LILY,9
DOUG,LOLA,2
DOUG,LOU,4
DOUG,LUMI,1
DOUG,MAISIE,4
DOUG,MANDY,11
DOUG,MAX,5
DOUG,MEEPLE,3
DOUG,MEG,1
DOUG,MICO,9
DOUG,MOE,2
DOUG,MORTIS,40
DOUG,MR. P,6
DOUG,NANI,4
DOUG,NITA,8
DOUG,OLLIE,4
DOUG,OTIS,5
DOUG,PAM,1
DOUG,PEARL,3
DOUG,PENNY,3
DOUG,PIPER,11
DOUG,POCO,7
DOUG,R-T,1
DOUG,RICO,12
DOUG,ROSA,6
DOUG,RUFFS,1
DOUG,SAM,2
DOUG,SANDY,9
DOUG,SHADE,9
DOUG,SHELLY,9
DOUG,SPIKE,15
DOUG,SPROUT,3
DOUG,SQUEAK,14
DOUG,STU,11
DOUG,SURGE,17
DOUG,TARA,10
DOUG,TICK,9
DOUG,WILLOW,3
DRACO,DYNAMIKE,25
DRACO,EDGAR,19
DRACO,EL PRIMO,4
DRACO,EMZ,19
DRACO,EVE,2
DRACO,FANG,23
DRACO,FINX,10
DRACO,FRANK,15
DRACO,GALE,22
DRACO,GENE,5
DRACO,GRAY,11
DRACO,GRIFF,11
DRACO,GROM,4
DRACO,GUS,4
DRACO,HANK,3
DRACO,JACKY,7
DRACO,JAE-YONG,8
DRACO,JANET,1
DRACO,JESSIE,7
DRACO,KAZE,9
DRACO,KENJI,10
DRACO,KIT,7
DRACO,LARRY & LAWRIE,2
DRACO,LEON,8
DRACO,LILY,12
DRACO,LOLA,2
DRACO,LOU,5
DRACO,LUMI,8
DRACO,MAISIE,7
DRACO,MANDY,20
DRACO,MAX,3
DRACO,MEEPLE,2
DRACO,MEG,15
DRACO,MELODIE,10
DRACO,MICO,7
DRACO,MOE,4
DRACO,MORTIS,70
DRACO,MR. P,1
DRACO,NANI,2
DRACO,NITA,5
DRACO,OLLIE,2
DRACO,OTIS,2
DRACO,PAM,1
DRACO,PEARL,1
DRACO,PENNY,8
DRACO,PIPER,9
DRACO,POCO,6
DRACO,R-T,3
DRACO,RICO,21
DRACO,ROSA,2
DRACO,RUFFS,6
DRACO,SAM,2
DRACO,SANDY,8
DRACO,SHADE,9
DRACO,SHELLY,9
DRACO,SPIKE,13
DRACO,SPROUT,2
DRACO,SQUEAK,9
DRACO,STU,6
DRACO,SURGE,15
DRACO,TARA,11
DRACO,TICK,9
DRACO,WILLOW,3
DYNAMIKE,DYNAMIKE,2
DYNAMIKE,EDGAR,191
DYNAMIKE,EL PRIMO,37
DYNAMIKE,EMZ,70
DYNAMIKE,EVE,4
DYNAMIKE,FANG,115
DYNAMIKE,FINX,7
DYNAMIKE,FRANK,70
DYNAMIKE,GALE,18
DYNAMIKE,GENE,16
DYNAMIKE,GRAY,23
DYNAMIKE,GRIFF,47
DYNAMIKE,GROM,56
DYNAMIKE,GUS,27
DYNAMIKE,HANK,20
DYNAMIKE,JACKY,31
DYNAMIKE,JAE-YONG,17
DYNAMIKE,JANET,17
DYNAMIKE,JESSIE,39
DYNAMIKE,JUJU,7
DYNAMIKE,KAZE,26
DYNAMIKE,KENJI,48
DYNAMIKE,KIT,46
DYNAMIKE,LARRY & LAWRIE,11
DYNAMIKE,LEON,61
DYNAMIKE,LILY,43
DYNAMIKE,LOLA,7
DYNAMIKE,LOU,14
DYNAMIKE,LUMI,12
DYNAMIKE,MAISIE,41
DYNAMIKE,MANDY,131
DYNAMIKE,MAX,19
DYNAMIKE,MEEPLE,18
DYNAMIKE,MEG,10
DYNAMIKE,MELODIE,28
DYNAMIKE,MICO,32
DYNAMIKE,MOE,12
DYNAMIKE,MORTIS,287
