Brawler_1,Brawler_2,Weight
BULL,JESSIE,14
BULL,JUJU,8
BULL,KAZE,17
BULL,KENJI,17
BULL,KIT,15
BULL,LARRY & LAWRIE,10
BULL,LEON,9
BULL,LILY,18
BULL,LOLA,2
BULL,LOU,5
BULL,LUMI,4
BULL,MAISIE,11
BULL,MANDY,22
BULL,MAX,9
BULL,MEEPLE,5
BULL,MEG,3
BULL,MELODIE,7
BULL,MICO,10
BULL,MOE,1
BULL,MORTIS,47
BULL,MR. P,5
BULL,NANI,12
BULL,NITA,22
BULL,OLLIE,4
BULL,OTIS,1
BULL,PAM,8
BULL,PEARL,3
BULL,PENNY,25
BULL,PIPER,17
BULL,POCO,11
BULL,R-T,6
BULL,RICO,32
BULL,ROSA,11
BULL,SAM,2
BULL,SANDY,13
BULL,SHADE,21
BULL,SHELLY,15
BULL,SPIKE,21
BULL,SPROUT,2
BULL,SQUEAK,15
BULL,STU,17
BULL,SURGE,16
BULL,TARA,15
BULL,TICK,36
BULL,WILLOW,9
BUSTER,BUZZ,3
BUSTER,BYRON,1
BUSTER,CARL,7
BUSTER,CHARLIE,6
BUSTER,CHESTER,5
BUSTER,CLANCY,3
BUSTER,COLETTE,6
BUSTER,COLT,8
BUSTER,CORDELIUS,7
BUSTER,CROW,3
BUSTER,DARRYL,7
BUSTER,DOUG,12
BUSTER,DRACO,3
BUSTER,DYNAMIKE,8
BUSTER,EDGAR,13
BUSTER,EL PRIMO,3
BUSTER,EMZ,4
BUSTER,EVE,1
BUSTER,FANG,9
BUSTER,FINX,2
BUSTER,FRANK,7
BUSTER,GENE,4
BUSTER,GRAY,4
BUSTER,GRIFF,10
BUSTER,GROM,3
BUSTER,GUS,6
BUSTER,HANK,3
BUSTER,JAE-YONG,3
BUSTER,JESSIE,5
BUSTER,JUJU,1
BUSTER,KAZE,4
BUSTER,KENJI,7
BUSTER,KIT,6
BUSTER,LARRY & LAWRIE,2
BUSTER,LEON,5
BUSTER,LILY,4
BUSTER,LOLA,2
BUSTER,LOU,3
BUSTER,LUMI,3
BUSTER,MAISIE,2
BUSTER,MANDY,11
BUSTER,MAX,3
BUSTER,MEEPLE,1
BUSTER,MEG,1
BUSTER,MELODIE,1
BUSTER,MICO,3
BUSTER,MORTIS,14
BUSTER,MR. P,4
BUSTER,NANI,3
BUSTER,NITA,3
BUSTER,OLLIE,4
BUSTER,OTIS,2
BUSTER,PAM,2
BUSTER,PEARL,2
BUSTER,PENNY,1
BUSTER,PIPER,7
BUSTER,POCO,6
BUSTER,R-T,2
BUSTER,RICO,11
BUSTER,ROSA,2
BUSTER,RUFFS,1
BUSTER,SAM,3
BUSTER,SANDY,9
BUSTER,SHADE,6
BUSTER,SHELLY,2
BUSTER,SPIKE,7
BUSTER,SPROUT,2
BUSTER,SQUEAK,16
BUSTER,STU,1
BUSTER,SURGE,2
BUSTER,TARA,4
BUSTER,TICK,9
BUSTER,WILLOW,1
BUZZ,BUZZ,1
BUZZ,BYRON,10
BUZZ,CARL,11
BUZZ,CHARLIE,7
BUZZ,CHESTER,11
BUZZ,CHUCK,4
BUZZ,CLANCY,1
BUZZ,COLETTE,10
BUZZ,COLT,18
BUZZ,CORDELIUS,7
BUZZ,CROW,23
BUZZ,DARRYL,12
BUZZ,DOUG,15
BUZZ,DRACO,8
BUZZ,DYNAMIKE,22
BUZZ,EDGAR,56
BUZZ,EL PRIMO,15
BUZZ,EMZ,26
BUZZ,FANG,46
BUZZ,FINX,1
BUZZ,FRANK,30
BUZZ,GALE,2
BUZZ,GENE,3
BUZZ,GRAY,5
BUZZ,GRIFF,13
BUZZ,GROM,5
BUZZ,GUS,13
BUZZ,HANK,4
BUZZ,JACKY,5
BUZZ,JAE-YONG,4
BUZZ,JESSIE,10
BUZZ,JUJU,3
BUZZ,KAZE,8
BUZZ,KENJI,10
BUZZ,KIT,8
BUZZ,LARRY & LAWRIE,2
BUZZ,LEON,11
BUZZ,LILY,4
BUZZ,LOLA,1
BUZZ,LOU,1
BUZZ,LUMI,7
BUZZ,MAISIE,8
BUZZ,MANDY,10
BUZZ,MAX,6
BUZZ,MEEPLE,2
BUZZ,MEG,4
BUZZ,MELODIE,1
BUZZ,MICO,3
BUZZ,MOE,3
BUZZ,MORTIS,41
BUZZ,MR. P,6
BUZZ,NANI,9
BUZZ,NITA,14
BUZZ,OLLIE,3
BUZZ,OTIS,3
BUZZ,PAM,1
BUZZ,PEARL,5
BUZZ,PENNY,14
BUZZ,PIPER,15
BUZZ,POCO,5
BUZZ,R-T,5
BUZZ,RICO,20
BUZZ,ROSA,1
BUZZ,RUFFS,2
BUZZ,SAM,2
BUZZ,SANDY,16
BUZZ,SHADE,15
BUZZ,SHELLY,11
BUZZ,SPIKE,14
BUZZ,SPROUT,3
BUZZ,SQUEAK,10
BUZZ,STU,13
BUZZ,SURGE,10
BUZZ,TARA,15
BUZZ,TICK,20
BUZZ,WILLOW,4
BYRON,BYRON,1
BYRON,CARL,25
BYRON,CHARLIE,4
BYRON,CHESTER,9
BYRON,CHUCK,5
BYRON,CLANCY,3
BYRON,COLETTE,15
BYRON,COLT,23
BYRON,CORDELIUS,6
BYRON,CROW,26
BYRON,DARRYL,18
BYRON,DOUG,11
BYRON,DRACO,5
BYRON,DYNAMIKE,17
BYRON,EDGAR,61
BYRON,EL PRIMO,7
BYRON,EMZ,17
BYRON,EVE,5
BYRON,FANG,23
BYRON,FINX,2
BYRON,FRANK,16
BYRON,GALE,3
BYRON,GENE,11
BYRON,GRAY,9
BYRON,GRIFF,10
BYRON,GROM,15
BYRON,GUS,25
BYRON,HANK,5
BYRON,JACKY,6
BYRON,JAE-YONG,5
BYRON,JANET,2
BYRON,JESSIE,4
BYRON,JUJU,3
BYRON,KAZE,12
BYRON,KENJI,11
BYRON,KIT,11
BYRON,LARRY & LAWRIE,4
BYRON,LEON,9
BYRON,LILY,14
BYRON,LOLA,1
BYRON,LOU,4
BYRON,LUMI,7
BYRON,MAISIE,6
BYRON,MANDY,38
BYRON,MAX,11
BYRON,MEEPLE,8
BYRON,MEG,9
BYRON,MELODIE,5
BYRON,MICO,4
BYRON,MOE,1
BYRON,MORTIS,33
BYRON,MR. P,8
BYRON,NANI,10
BYRON,NITA,6
BYRON,OLLIE,2
BYRON,OTIS,5
BYRON,PAM,3
BYRON,PEARL,8
BYRON,PENNY,9
BYRON,PIPER,40
BYRON,POCO,20
BYRON,R-T,5
BYRON,RICO,17
BYRON,ROSA,1
BYRON,RUFFS,3
BYRON,SAM,2
BYRON,SANDY,7
BYRON,SHADE,8
BYRON,SHELLY,9
BYRON,SPIKE,12
BYRON,SPROUT,2
BYRON,SQUEAK,25
BYRON,STU,4
BYRON,SURGE,7
BYRON,TARA,16
BYRON,TICK,29
BYRON,WILLOW,3
CARL,CARL,2
CARL,CHARLIE,19
CARL,CHESTER,13
CARL,CHUCK,13
CARL,CLANCY,14
CARL,COLETTE,13
CARL,COLT,39
CARL,CORDELIUS,24
CARL,CROW,27
CARL,DARRYL,44
CARL,DOUG,29
CARL,DRACO,21
CARL,DYNAMIKE,42
CARL,EDGAR,114
CARL,EL PRIMO,31
CARL,EMZ,39
CARL,EVE,4
CARL,FANG,64
CARL,FINX,3
CARL,FRANK,52
CARL,GALE,18
CARL,GENE,17
CARL,GRAY,13
CARL,GRIFF,35
CARL,GROM,17
CARL,GUS,40
CARL,HANK,13
CARL,JACKY,15
CARL,JAE-YONG,12
CARL,JANET,6
CARL,JESSIE,27
CARL,JUJU,4
CARL,KAZE,21
CARL,KENJI,29
CARL,KIT,27
CARL,LARRY & LAWRIE,16
CARL,LEON,20
CARL,LILY,21
CARL,LOLA,5
CARL,LOU,6
CARL,LUMI,12
CARL,MAISIE,15
CARL,MANDY,39
CARL,MAX,22
CARL,MEEPLE,12
CARL,MEG,8
CARL,MELODIE,11
CARL,MICO,9
CARL,MOE,4
CARL,MORTIS,66
CARL,MR. P,25
CARL,NANI,14
CARL,NITA,45
CARL,OLLIE,5
CARL,OTIS,4
CARL,PAM,2
CARL,PEARL,3
CARL,PENNY,22
CARL,PIPER,28
CARL,POCO,19
CARL,R-T,7
CARL,RICO,46
CARL,ROSA,5
CARL,RUFFS,2
CARL,SAM,14
CARL,SANDY,14
CARL,SHADE,32
CARL,SHELLY,14
CARL,SPIKE,28
CARL,SPROUT,3
CARL,SQUEAK,20
CARL,STU,20
CARL,SURGE,14
CARL,TARA,23
CARL,TICK,55
CARL,WILLOW,4
CHARLIE,CHESTER,4
CHARLIE,CHUCK,3
CHARLIE,CLANCY,1
CHARLIE,COLETTE,5
CHARLIE,COLT,6
CHARLIE,CORDELIUS,14
CHARLIE,CROW,10
CHARLIE,DARRYL,5
CHARLIE,DOUG,13
CHARLIE,DRACO,1
CHARLIE,DYNAMIKE,10
CHARLIE,EDGAR,20
CHARLIE,EL PRIMO,2
CHARLIE,EMZ,5
CHARLIE,FANG,11
CHARLIE,FINX,4
CHARLIE,FRANK,5
CHARLIE,GALE,6
CHARLIE,GENE,5
CHARLIE,GRIFF,7
CHARLIE,GROM,8
CHARLIE,GUS,7
CHARLIE,HANK,8
CHARLIE,JACKY,9
CHARLIE,JAE-YONG,8
CHARLIE,JANET,2
CHARLIE,JESSIE,6
CHARLIE,JUJU,3
CHARLIE,KAZE,14
CHARLIE,KENJI,6
CHARLIE,KIT,8
CHARLIE,LARRY & LAWRIE,2
CHARLIE,LEON,7
CHARLIE,LILY,12
CHARLIE,LOLA,1
CHARLIE,LOU,5
CHARLIE,LUMI,3
CHARLIE,MAISIE,3
CHARLIE,MANDY,14
CHARLIE,MAX,9
CHARLIE,MEEPLE,3
CHARLIE,MEG,6
CHARLIE,MELODIE,4
CHARLIE,MICO,3
CHARLIE,MORTIS,17
CHARLIE,MR. P,7
CHARLIE,NANI,4
CHARLIE,NITA,7
CHARLIE,OLLIE,4
CHARLIE,OTIS,3
CHARLIE,PAM,2
CHARLIE,PEARL,3
CHARLIE,PENNY,6
CHARLIE,PIPER,10
CHARLIE,POCO,4
CHARLIE,R-T,7
CHARLIE,RICO,16
CHARLIE,ROSA,3
CHARLIE,RUFFS,1
CHARLIE,SAM,2
CHARLIE,SANDY,2
CHARLIE,SHADE,9
CHARLIE,SHELLY,6
CHARLIE,SPIKE,9
CHARLIE,SPROUT,1
CHARLIE,SQUEAK,4
CHARLIE,STU,4
CHARLIE,SURGE,2
CHARLIE,TARA,10
CHARLIE,TICK,12
CHARLIE,WILLOW,1
CHESTER,CHESTER,2
CHESTER,CHUCK,9
CHESTER,CLANCY,8
CHESTER,COLETTE,11
CHESTER,COLT,22
CHESTER,CORDELIUS,16
CHESTER,CROW,15
CHESTER,DARRYL,17
CHESTER,DOUG,27
CHESTER,DRACO,10
CHESTER,DYNAMIKE,10
CHESTER,EDGAR,43
CHESTER,EL PRIMO,10
CHESTER,EMZ,19
CHESTER,EVE,6
CHESTER,FANG,17
CHESTER,FINX,2
CHESTER,FRANK,21
CHESTER,GALE,8
CHESTER,GENE,8
CHESTER,GRAY,5
CHESTER,GRIFF,18
CHESTER,GROM,13
CHESTER,GUS,13
CHESTER,HANK,13
CHESTER,JACKY,12
CHESTER,JAE-YONG,6
CHESTER,JANET,1
CHESTER,JESSIE,16
CHESTER,JUJU,1
CHESTER,KAZE,11
CHESTER,KENJI,18
CHESTER,KIT,4
CHESTER,LEON,14
CHESTER,LILY,10
CHESTER,LOLA,4
CHESTER,LOU,3
CHESTER,LUMI,6
CHESTER,MAISIE,5
CHESTER,MANDY,20
CHESTER,MAX,7
CHESTER,MEEPLE,5
CHESTER,MEG,9
CHESTER,MELODIE,6
CHESTER,MICO,2
CHESTER,MOE,2
CHESTER,MORTIS,34
CHESTER,MR. P,2
CHESTER,NANI,8
CHESTER,NITA,8
CHESTER,OLLIE,4
CHESTER,PAM,4
CHESTER,PEARL,2
CHESTER,PENNY,14
CHESTER,PIPER,18
CHESTER,POCO,13
CHESTER,R-T,4
CHESTER,RICO,31
CHESTER,ROSA,2
CHESTER,RUFFS,1
CHESTER,SAM,1
CHESTER,SANDY,6
CHESTER,SHADE,12
CHESTER,SHELLY,4
CHESTER,SPIKE,25
CHESTER,SPROUT,3
CHESTER,SQUEAK,18
CHESTER,STU,14
CHESTER,SURGE,10
CHESTER,TARA,18
CHESTER,TICK,20
CHESTER,WILLOW,4
CHUCK,CHUCK,1
CHUCK,CLANCY,1
CHUCK,COLETTE,8
CHUCK,COLT,24
CHUCK,CORDELIUS,2
CHUCK,CROW,7
CHUCK,DARRYL,13
CHUCK,DOUG,11
CHUCK,DRACO,5
CHUCK,DYNAMIKE,19
CHUCK,EDGAR,31
CHUCK,EL PRIMO,10
CHUCK,EMZ,13
CHUCK,EVE,3
CHUCK,FANG,17
CHUCK,FINX,1
CHUCK,FRANK,13
CHUCK,GALE,4
CHUCK,GENE,3
CHUCK,GRAY,3
CHUCK,GRIFF,11
CHUCK,GROM,7
CHUCK,GUS,3
CHUCK,HANK,3
CHUCK,JACKY,4
CHUCK,JAE-YONG,6
CHUCK,JANET,6
CHUCK,JESSIE,22
CHUCK,JUJU,2
CHUCK,KAZE,8
CHUCK,KENJI,6
CHUCK,KIT,7
CHUCK,LARRY & LAWRIE,5
CHUCK,LEON,11
CHUCK,LILY,6
CHUCK,LOLA,2
CHUCK,LOU,6
CHUCK,LUMI,7
CHUCK,MAISIE,6
CHUCK,MANDY,19
CHUCK,MAX,4
CHUCK,MEEPLE,2
CHUCK,MEG,7
CHUCK,MELODIE,9
CHUCK,MICO,1
CHUCK,MOE,2
CHUCK,MORTIS,7
CHUCK,MR. P,2
CHUCK,NANI,2
CHUCK,NITA,16
CHUCK,OLLIE,1
CHUCK,OTIS,1
CHUCK,PAM,8
CHUCK,PEARL,2
CHUCK,PENNY,21
CHUCK,PIPER,13
CHUCK,POCO,7
CHUCK,RICO,10
CHUCK,ROSA,4
CHUCK,RUFFS,1
CHUCK,SAM,2
CHUCK,SANDY,3
CHUCK,SHADE,8
CHUCK,SHELLY,3
CHUCK,SPIKE,20
CHUCK,SPROUT,2
CHUCK,SQUEAK,13
CHUCK,STU,4
CHUCK,SURGE,3
CHUCK,TARA,7
CHUCK,TICK,9
CHUCK,WILLOW,1
CLANCY,CLANCY,7
CLANCY,COLETTE,6
CLANCY,COLT,18
CLANCY,CORDELIUS,6
CLANCY,CROW,5
CLANCY,DARRYL,10
CLANCY,DOUG,5
CLANCY,DRACO,4
CLANCY,DYNAMIKE,11
CLANCY,EDGAR,22
CLANCY,EL PRIMO,8
CLANCY,EMZ,10
CLANCY,FANG,11
CLANCY,FRANK,11
CLANCY,GALE,4
CLANCY,GRAY,3
CLANCY,GRIFF,6
CLANCY,GROM,3
CLANCY,GUS,4
CLANCY,HANK,2
CLANCY,JACKY,1
CLANCY,JAE-YONG,3
CLANCY,JANET,3
CLANCY,JESSIE,5
CLANCY,JUJU,1
CLANCY,KAZE,8
CLANCY,KENJI,7
CLANCY,KIT,7
CLANCY,LARRY & LAWRIE,2
CLANCY,LEON,5
CLANCY,LILY,2
CLANCY,LOLA,3
CLANCY,LOU,4
CLANCY,LUMI,5
CLANCY,MAISIE,3
CLANCY,MANDY,10
CLANCY,MAX,2
CLANCY,MEEPLE,1
CLANCY,MEG,2
CLANCY,MELODIE,6
CLANCY,MORTIS,25
CLANCY,MR. P,4
CLANCY,NANI,2
CLANCY,NITA,6
CLANCY,OLLIE,1
CLANCY,OTIS,2
CLANCY,PAM,3
CLANCY,PEARL,4
CLANCY,PENNY,2
CLANCY,PIPER,7
CLANCY,POCO,7
CLANCY,R-T,4
CLANCY,RICO,7
CLANCY,ROSA,2
CLANCY,RUFFS,1
CLANCY,SAM,1
CLANCY,SANDY,2
CLANCY,SHADE,5
CLANCY,SHELLY,7
CLANCY,SPIKE,8
CLANCY,SPROUT,2
CLANCY,SQUEAK,6
CLANCY,STU,4
CLANCY,SURGE,4
CLANCY,TARA,5
CLANCY,TICK,8
CLANCY,WILLOW,2
COLETTE,COLETTE,11
COLETTE,COLT,38
COLETTE,CORDELIUS,8
COLETTE,CROW,24
COLETTE,DARRYL,16
COLETTE,DOUG,15
COLETTE,DRACO,9
COLETTE,DYNAMIKE,23
COLETTE,EDGAR,88
COLETTE,EL PRIMO,20
COLETTE,EMZ,22
COLETTE,EVE,8
COLETTE,FANG,43
COLETTE,FINX,5
COLETTE,FRANK,23
COLETTE,GALE,5
COLETTE,GENE,4
COLETTE,GRAY,6
COLETTE,GRIFF,15
COLETTE,GROM,9
COLETTE,GUS,10
COLETTE,HANK,7
COLETTE,JACKY,13
COLETTE,JAE-YONG,7
COLETTE,JANET,10
COLETTE,JESSIE,25
COLETTE,JUJU,9
COLETTE,KAZE,17
COLETTE,KENJI,20
COLETTE,KIT,13
COLETTE,LARRY & LAWRIE,11
COLETTE,LEON,17
COLETTE,LILY,15
COLETTE,LOLA,5
COLETTE,LOU,7
COLETTE,LUMI,9
COLETTE,MAISIE,12
COLETTE,MANDY,29
COLETTE,MAX,9
COLETTE,MEEPLE,6
COLETTE,MEG,12
COLETTE,MELODIE,3
COLETTE,MICO,2
COLETTE,MORTIS,22
COLETTE,MR. P,11
COLETTE,NANI,9
COLETTE,NITA,14
COLETTE,OLLIE,4
COLETTE,OTIS,4
COLETTE,PAM,19
COLETTE,PEARL,5
COLETTE,PENNY,31
COLETTE,PIPER,43
COLETTE,POCO,19
COLETTE,R-T,4
COLETTE,RICO,32
COLETTE,ROSA,7
COLETTE,RUFFS,1
COLETTE,SAM,7
COLETTE,SANDY,8
COLETTE,SHADE,12
COLETTE,SHELLY,9
COLETTE,SPIKE,22
COLETTE,SPROUT,6
COLETTE,SQUEAK,28
COLETTE,STU,9
COLETTE,SURGE,8
COLETTE,TARA,14
COLETTE,TICK,37
COLETTE,WILLOW,4
COLT,COLT,7
COLT,CORDELIUS,21
COLT,CROW,37
COLT,DARRYL,35
COLT,DOUG,35
COLT,DRACO,22
COLT,DYNAMIKE,64
COLT,EDGAR,181
COLT,EL PRIMO,48
COLT,EMZ,54
COLT,EVE,6
COLT,FANG,81
COLT,FINX,3
COLT,FRANK,58
COLT,GALE,8
COLT,GENE,12
COLT,GRAY,11
COLT,GRIFF,53
COLT,GROM,16
COLT,GUS,28
COLT,HANK,6
COLT,JACKY,20
COLT,JAE-YONG,10
COLT,JANET,7
COLT,JESSIE,51
COLT,JUJU,9
COLT,KAZE,25
COLT,KENJI,32
COLT,KIT,22
COLT,LARRY & LAWRIE,8
COLT,LEON,24
COLT,LILY,28
COLT,LOLA,10
COLT,LOU,7
COLT,LUMI,9
COLT,MAISIE,9
COLT,MANDY,75
COLT,MAX,22
COLT,MEEPLE,11
COLT,MEG,16
COLT,MELODIE,10
COLT,MICO,14
COLT,MOE,4
COLT,MORTIS,107
COLT,MR. P,25
COLT,NANI,27
COLT,NITA,43
COLT,OLLIE,7
COLT,OTIS,3
COLT,PAM,16
COLT,PEARL,7
COLT,PENNY,46
COLT,PIPER,60
COLT,POCO,19
COLT,R-T,5
COLT,RICO,65
COLT,ROSA,9
COLT,RUFFS,4
COLT,SAM,6
COLT,SANDY,24
COLT,SHADE,22
COLT,SHELLY,26
COLT,SPIKE,35
COLT,SPROUT,9
COLT,SQUEAK,42
COLT,STU,26
COLT,SURGE,20
COLT,TARA,34
COLT,TICK,72
COLT,WILLOW,9
CORDELIUS,CROW,13
CORDELIUS,DARRYL,23
CORDELIUS,DOUG,30
CORDELIUS,DRACO,8
CORDELIUS,DYNAMIKE,29
CORDELIUS,EDGAR,61
CORDELIUS,EL PRIMO,12
CORDELIUS,EMZ,30
CORDELIUS,FANG,31
CORDELIUS,FINX,3
CORDELIUS,FRANK,35
CORDELIUS,GALE,8
CORDELIUS,GENE,4
CORDELIUS,GRAY,8
CORDELIUS,GRIFF,22
CORDELIUS,GROM,6
CORDELIUS,GUS,16
CORDELIUS,HANK,8
CORDELIUS,JACKY,11
CORDELIUS,JAE-YONG,11
CORDELIUS,JANET,5
CORDELIUS,JESSIE,15
CORDELIUS,JUJU,6
CORDELIUS,KAZE,19
CORDELIUS,KENJI,21
CORDELIUS,KIT,12
CORDELIUS,LARRY & LAWRIE,4
CORDELIUS,LEON,22
CORDELIUS,LILY,21
CORDELIUS,LOLA,1
CORDELIUS,LOU,6
CORDELIUS,LUMI,13
CORDELIUS,MAISIE,7
CORDELIUS,MANDY,22
CORDELIUS,MAX,8
CORDELIUS,MEEPLE,4
CORDELIUS,MEG,4
CORDELIUS,MELODIE,3
CORDELIUS,MICO,10
CORDELIUS,MOE,4
CORDELIUS,MORTIS,46
CORDELIUS,MR. P,15
CORDELIUS,NANI,9
CORDELIUS,NITA,6
CORDELIUS,OLLIE,1
CORDELIUS,OTIS,4
CORDELIUS,PAM,7
CORDELIUS,PEARL,6
CORDELIUS,PENNY,10
CORDELIUS,PIPER,14
CORDELIUS,POCO,19
CORDELIUS,R-T,8
CORDELIUS,RICO,34
CORDELIUS,ROSA,4
CORDELIUS,RUFFS,2
CORDELIUS,SAM,1
CORDELIUS,SANDY,13
CORDELIUS,SHADE,23
CORDELIUS,SHELLY,6
CORDELIUS,SPIKE,18
CORDELIUS,SPROUT,5
CORDELIUS,SQUEAK,22
CORDELIUS,STU,21
CORDELIUS,SURGE,17
CORDELIUS,TARA,22
CORDELIUS,TICK,29
CORDELIUS,WILLOW,9
CROW,DARRYL,25
CROW,DOUG,31
CROW,DRACO,17
CROW,DYNAMIKE,42
CROW,EDGAR,124
CROW,EL PRIMO,24
CROW,EMZ,46
CROW,EVE,8
CROW,FANG,66
CROW,FINX,3
CROW,FRANK,44
CROW,GALE,10
CROW,GENE,11
CROW,GRAY,16
CROW,GRIFF,36
CROW,GROM,24
CROW,GUS,29
CROW,HANK,8
CROW,JACKY,13
CROW,JAE-YONG,10
CROW,JANET,9
CROW,JESSIE,40
CROW,JUJU,8
CROW,KAZE,34
CROW,KENJI,24
CROW,KIT,18
CROW,LARRY & LAWRIE,7
CROW,LEON,28
CROW,LILY,24
CROW,LOLA,7
CROW,LOU,9
CROW,LUMI,8
CROW,MAISIE,8
CROW,MANDY,49
CROW,MAX,11
CROW,MEEPLE,10
CROW,MEG,15
CROW,MELODIE,4
CROW,MICO,11
CROW,MOE,4
CROW,MORTIS,75
CROW,MR. P,12
CROW,NANI,14
CROW,NITA,22
CROW,OLLIE,4
CROW,OTIS,1
CROW,PAM,8
CROW,PEARL,10
CROW,PENNY,29
CROW,PIPER,41
CROW,POCO,26
CROW,R-T,7
CROW,RICO,50
CROW,ROSA,8
CROW,RUFFS,3
CROW,SAM,4
CROW,SANDY,31
CROW,SHADE,20
CROW,SHELLY,13
CROW,SPIKE,41
CROW,SPROUT,4
CROW,SQUEAK,24
CROW,STU,14
CROW,SURGE,22
CROW,TARA,31
CROW,TICK,48
CROW,WILLOW,4
DARRYL,DARRYL,2
DARRYL,DOUG,18
DARRYL,DRACO,10
DARRYL,DYNAMIKE,36
DARRYL,EDGAR,103
DARRYL,EL PRIMO,36
DARRYL,EMZ,37
DARRYL,EVE,3
DARRYL,FANG,69
DARRYL,FINX,3
DARRYL,FRANK,57
DARRYL,GALE,12
DARRYL,GENE,4
DARRYL,GRAY,7
DARRYL,GRIFF,25
DARRYL,GROM,20
DARRYL,GUS,16
DARRYL,HANK,11
DARRYL,JACKY,14
DARRYL,JAE-YONG,11
DARRYL,JANET,3
DARRYL,JESSIE,21
DARRYL,JUJU,2
DARRYL,KAZE,24
DARRYL,KENJI,23
DARRYL,KIT,22
DARRYL,LARRY & LAWRIE,6
DARRYL,LEON,14
DARRYL,LILY,13
DARRYL,LOLA,2
DARRYL,LOU,8
DARRYL,LUMI,7
DARRYL,MAISIE,21
DARRYL,MANDY,37
DARRYL,MAX,9
DARRYL,MEEPLE,7
DARRYL,MEG,6
DARRYL,MELODIE,7
DARRYL,MICO,6
DARRYL,MOE,6
DARRYL,MORTIS,60
DARRYL,MR. P,12
DARRYL,NANI,11
DARRYL,NITA,27
DARRYL,OLLIE,10
DARRYL,OTIS,1
DARRYL,PAM,17
DARRYL,PEARL,9
DARRYL,PENNY,27
DARRYL,PIPER,24
DARRYL,POCO,17
DARRYL,R-T,5
DARRYL,RICO,39
DARRYL,ROSA,11
DARRYL,RUFFS,2
DARRYL,SAM,4
DARRYL,SANDY,12
DARRYL,SHADE,21
DARRYL,SHELLY,26
DARRYL,SPIKE,31
DARRYL,SPROUT,10
DARRYL,SQUEAK,15
DARRYL,STU,16
DARRYL,SURGE,11
DARRYL,TARA,18
DARRYL,TICK,43
DARRYL,WILLOW,7
DOUG,DOUG,5
DOUG,DRACO,20
DOUG,DYNAMIKE,43
DOUG,EDGAR,77
DOUG,EL PRIMO,38
DOUG,EMZ,44
DOUG,EVE,5
DOUG,FANG,51
DOUG,FINX,6
DOUG,FRANK,42
DOUG,GALE,21
DOUG,GENE,8
DOUG,GRAY,13
DOUG,GRIFF,30
DOUG,GROM,29
DOUG,GUS,25
DOUG,HANK,13
DOUG,JACKY,20
DOUG,JAE-YONG,14
DOUG,JANET,6
DOUG,JESSIE,27
DOUG,JUJU,7
DOUG,KAZE,33
DOUG,KENJI,24
DOUG,KIT,23
DOUG,LARRY & LAWRIE,11
DOUG,LEON,18
DOUG,LILY,30
DOUG,LOLA,9
DOUG,LOU,8
DOUG,LUMI,9
DOUG,MAISIE,23
DOUG,MANDY,44
DOUG,MAX,24
DOUG,MEEPLE,8
DOUG,MEG,18
DOUG,MELODIE,7
DOUG,MICO,6
DOUG,MOE,2
DOUG,MORTIS,71
DOUG,MR. P,10
DOUG,NANI,28
DOUG,NITA,12
DOUG,OLLIE,5
DOUG,OTIS,3
DOUG,PAM,11
DOUG,PEARL,7
DOUG,PENNY,25
DOUG,PIPER,32
DOUG,POCO,23
DOUG,R-T,12
DOUG,RICO,58
DOUG,ROSA,12
DOUG,RUFFS,3
DOUG,SAM,7
DOUG,SANDY,21
DOUG,SHADE,32
DOUG,SHELLY,22
DOUG,SPIKE,25
DOUG,SPROUT,5
DOUG,SQUEAK,37
DOUG,STU,22
DOUG,SURGE,23
DOUG,TARA,24
DOUG,TICK,55
DOUG,WILLOW,9
DRACO,DRACO,33
DRACO,DYNAMIKE,14
DRACO,EDGAR,35
DRACO,EL PRIMO,10
DRACO,EMZ,11
DRACO,EVE,3
DRACO,FANG,14
DRACO,FINX,3
DRACO,FRANK,12
DRACO,GALE,6
DRACO,GENE,3
DRACO,GRAY,4
DRACO,GRIFF,12
DRACO,GROM,12
DRACO,GUS,11
DRACO,HANK,5
DRACO,JACKY,6
DRACO,JAE-YONG,5
DRACO,JANET,3
DRACO,JESSIE,11
DRACO,JUJU,3
DRACO,KAZE,13
DRACO,KENJI,14
DRACO,KIT,5
DRACO,LARRY & LAWRIE,5
DRACO,LEON,7
DRACO,LILY,16
DRACO,LOLA,7
DRACO,LOU,3
DRACO,LUMI,8
DRACO,MAISIE,5
DRACO,MANDY,12
DRACO,MAX,7
DRACO,MEEPLE,3
DRACO,MEG,4
DRACO,MELODIE,3
DRACO,MOE,2
DRACO,MORTIS,23
DRACO,MR. P,8
DRACO,NANI,4
DRACO,NITA,10
DRACO,OLLIE,5
DRACO,OTIS,2
DRACO,PAM,2
DRACO,PEARL,4
DRACO,PENNY,15
DRACO,PIPER,12
DRACO,POCO,6
DRACO,R-T,8
DRACO,RICO,26
DRACO,ROSA,2
DRACO,RUFFS,2
DRACO,SANDY,12
DRACO,SHADE,14
DRACO,SHELLY,3
DRACO,SPIKE,11
DRACO,SPROUT,3
DRACO,SQUEAK,10
DRACO,STU,12
DRACO,SURGE,10
DRACO,TARA,14
DRACO,TICK,15
DRACO,WILLOW,2
DYNAMIKE,DYNAMIKE,4
DYNAMIKE,EDGAR,173
DYNAMIKE,EL PRIMO,41
